code,description_short,description_long,is_billable,status,valid_from
N879,"Alert: The notice and consent to balance bill, and to be charged out-of-network","Alert: The notice and consent to balance bill, and to be charged out-of-network cost sharing, that was obtained from the patient with regard to the billed services, is not permitted for these services. Thus, cost sharing and the total amount paid have been calculated based on the requirements under the No Surprises Act, and balance billing is prohibited.",,active,2022-03-01T00:00:00Z
N88,Alert: This payment is being made conditionally,"Alert: This payment is being made conditionally.  An HHA episode of care notice has been filed for this patient. When a patient is treated under a HHA episode of care, consolidated billing requires that certain therapy services and supplies, such as this, be included in the HHA's payment.  This payment will need to be recouped from you if we establish that the patient is concurrently receiving treatment under a HHA episode of care.",,active,2000-01-01T00:00:00Z
N880,Original claim closed due to changes in submitted data,Original claim closed due to changes in submitted data. Adjustment claim will be processed under a new claim number.,,active,2022-11-01T00:00:00Z
N881,"Client Obligation, patient responsibility for Home & Community Based Services (H","Client Obligation, patient responsibility for Home & Community Based Services (HCBS)",,active,2022-11-01T00:00:00Z
N882,Alert: The out-of-network payment and cost sharing amounts were based on the pla,Alert: The out-of-network payment and cost sharing amounts were based on the plan's allowance because the provider or facility obtained the patient's consent to waive the balance billing protections under the No Surprises Act.,,active,2022-11-01T00:00:00Z
N883,Alert: Processed according to state law,Alert: Processed according to state law,,active,2022-11-01T00:00:00Z
N884,Alert: The No Surprises Act may apply to this claim,Alert: The No Surprises Act may apply to this claim. Please contact payer for instructions on how to submit information regarding whether or not the item or service was furnished during a patient visit to a participating facility.,,active,2022-11-01T00:00:00Z
N885,Alert: This claim was not processed in accordance with the No Surprises Act cost,Alert: This claim was not processed in accordance with the No Surprises Act cost-sharing or out-of-network payment requirements. The payer disagrees with your determination that those requirements apply. You may contact the payer to find out why it disagrees. You may appeal this adverse determination on behalf of the patient through the payer’s internal appeals and external review processes.,,active,2022-11-01T00:00:00Z
N886,Alert: A Health Care Claim Request for Additional Information (277 RFAI) has been sent,Alert: A Health Care Claim Request for Additional Information (277 RFAI) has been sent.,,active,2023-07-01T00:00:00Z
N887,Providers not participating in the Medicare Advantage Plan have the right to app,"Providers not participating in the Medicare Advantage Plan have the right to appeal if the plan has partially or fully denied payment or if the provider believes the plan has not paid the services at the expected Medicare reimbursable rate or type of level/service. Providers may file their appeal in writing within 60 calendar days after the date of the remittance advice. For the plan to review the appeal, the plan will need a completed signed Waiver of Liability Statement. To obtain a Waiver of Liability form, please contact your Medicare Advantage Plan.Once we receive the completed forms, we will give you a decision on your appeal within 60 calendar days.",,active,2023-07-01T00:00:00Z
N888,Alert: An electronic request for additional information has been sent for this claim,Alert: An electronic request for additional information has been sent for this claim.,,active,2023-07-01T00:00:00Z
N889,"Alert: This claim was originally processed in real-time, and we sent a real-time 835 response","Alert: This claim was originally processed in real-time, and we sent a real-time 835 response.",,active,2023-11-01T00:00:00Z
N89,Alert: Payment information for this claim has been forwarded to more than one ot,"Alert: Payment information for this claim has been forwarded to more than one other payer, but format limitations permit only one of the secondary payers to be identified in this remittance advice.",,active,2000-01-01T00:00:00Z
N890,Electronic Visit Verification Data Element Requirements were not met,Electronic Visit Verification Data Element Requirements were not met.,,active,2023-11-01T00:00:00Z
N891,The maximum allowable payment for this service/procedure was paid by the primary insurance,The maximum allowable payment for this service/procedure was paid by the primary insurance. No further payment due.,,active,2023-11-01T00:00:00Z
N892,The claim does not meet the criteria for acceptable use of the Delay Reason Code,The claim does not meet the criteria for acceptable use of the Delay Reason Code.,,active,2023-11-01T00:00:00Z
N893,Missing/incomplete/invalid child medical evaluation form/checklist,Missing/incomplete/invalid child medical evaluation form/checklist.,,active,2024-03-01T00:00:00Z
N894,Alert: These payments are made subject to a reservation of rights for the Payor,"Alert: These payments are made subject to a reservation of rights for the Payor to recoup or otherwise recover all or part of these payments based on any of the following: outcome of pending or future litigation/ new or updated state, federal or regulatory guidance/ any other actions that may affect the Payor's obligation to make these payments.",,active,2024-03-01T00:00:00Z
N895,Processed based on a negotiated fee schedule for a specialty drug program,Processed based on a negotiated fee schedule for a specialty drug program.,,active,2024-03-01T00:00:00Z
N896,Missing/incomplete/invalid trauma activation sheet,Missing/incomplete/invalid trauma activation sheet.,,active,2024-07-01T00:00:00Z
N897,Missing/incomplete/invalid proof of member payment,Missing/incomplete/invalid proof of member payment.,,active,2024-07-01T00:00:00Z
N898,Missing/incomplete/invalid Resource Utilization Group(s) (RUG) code(s),Missing/incomplete/invalid Resource Utilization Group(s) (RUG) code(s).,,active,2024-07-01T00:00:00Z
N899,Missing Initial Evaluation Report,Missing Initial Evaluation Report.,,active,2024-07-01T00:00:00Z
N9,Adjustment represents the estimated amount a previous payer may pay,Adjustment represents the estimated amount a previous payer may pay.,,active,2000-01-01T00:00:00Z
N90,Covered only when performed by the attending physician,Covered only when performed by the attending physician.,,active,2000-01-01T00:00:00Z
N900,Missing Therapy Notes/Report,Missing Therapy Notes/Report.,,active,2024-07-01T00:00:00Z
N901,Incomplete/Invalid Therapy Notes/Report,Incomplete/Invalid Therapy Notes/Report.,,active,2024-07-01T00:00:00Z
N902,Missing Health Risk Assessment (HRA),Missing Health Risk Assessment (HRA).,,active,2024-07-01T00:00:00Z
N903,Incomplete/Invalid Health Risk Assessment (HRA),Incomplete/Invalid Health Risk Assessment (HRA).,,active,2024-07-01T00:00:00Z
N904,The transportation vendor is responsible for this claim,The transportation vendor is responsible for this claim.,,active,2024-07-01T00:00:00Z
N905,"Our records show you have opted out of Medicare, agreeing with the patient not t","Our records show you have opted out of Medicare, agreeing with the patient not to bill Medicare for services/tests/supplies furnished. As result, we cannot pay this claim. The patient is not responsible for payment.",,active,2025-03-01T00:00:00Z
N906,Service is not covered when patient is under age 45,Service is not covered when patient is under age 45.,,active,2025-03-01T00:00:00Z
N907,No refund because this claim has been identified as 340B-eligible with a ceiling,No refund because this claim has been identified as 340B-eligible with a ceiling price lower than the maximum fair price.,,active,2026-04-18T22:49:45Z
N908,No refund because this drug has been prospectively purchased at the maximum fair price,No refund because this drug has been prospectively purchased at the maximum fair price.,,active,2026-04-18T22:49:45Z
N909,Refund amount has been calculated using a methodology that differs from the Stan,Refund amount has been calculated using a methodology that differs from the Standard Default Refund Amount calculation ((Wholesale Acquisition Cost minus Maximum Fair Price) times Quantity).,,active,2026-04-18T22:49:45Z
N91,Services not included in the appeal review,Services not included in the appeal review.,,active,2000-01-01T00:00:00Z
N910,A refund cannot be provided for this claim at this time,A refund cannot be provided for this claim at this time. Contact the manufacturer directly regarding your eligibility.,,active,2026-04-18T22:49:45Z
N911,This claim cannot be reimbursed by the manufacturer until the Part D plan submit,This claim cannot be reimbursed by the manufacturer until the Part D plan submits corrected prescription drug event data to CMS for maximum fair price validation.,,active,2026-04-18T22:49:45Z
N912,Our records indicate that this beneficiary did not elect hospice,Our records indicate that this beneficiary did not elect hospice.,,active,2025-07-01T00:00:00Z
N913,More than one Electronic Visit Verification record exists for the date and time of this service,More than one Electronic Visit Verification record exists for the date and time of this service.,,active,2025-07-01T00:00:00Z
N914,This claim was priced and processed in accordance with California AB-72 Health care coverage,This claim was priced and processed in accordance with California AB-72 Health care coverage.,,active,2025-07-01T00:00:00Z
N915,Predetermination of services is not allowed under the member's plan,Predetermination of services is not allowed under the member's plan.,,active,2025-07-01T00:00:00Z
